text_bem,text_en,score
Lelo naikala pa ng'anda.,"Today, I'm staying at home.",0.8077710872489829
"Bushe mu Chenoui kalemoneka shani ati ""style""?","How do you write ""style"" in Chenoui?",0.8229219069469561
Bushe uyu umukashana alyupana nabani?,Who did she marry?,0.8471708780671763
"M'hamed Issiakhem, nikalisha wafikope uwaishibikwa sana uwa ci-Kaba.",M'hamed Issiakhem is a famous Kabyle artist.,0.8035225736890608
awe kanshi kuti natemwa ukumukontola umukoshi uyu umulumendo.,I'd like to break his neck.,0.8189262185907803
Balepupukila ku Ouzellaguen.,They're flying to Ouzellaguen.,0.7817216755690083
Awe kwena nkalolela inshita yandi ifike mailo.,I will wait for my turn tomorrow.,0.7827220061878832
Ali na ubulanda saana pakumumona.,He was heartbroken when he saw him.,0.8259314620615198
"Nga nshi balembelepo ati ""direct"" mu ciVietnamese?","How should I write ""direct"" in Vietnamese?",0.7839413673859048
Bushe alipolelwa ubumi bwakwe lintu ali umulumendo uyu?,Did he lose his life while young?,0.788288900779304
Banamayo abalemufwikisha banono.,Few are the women who understand her.,0.788454730683828
"Bushe mu ciBurmese ati ""reality"" watila shani?",How do you say reality in Burmese?,0.8168328709007836
Yuba talemoneka uwafulwa pamenso.,Yuba doesn't look angry.,0.7963118267806891
Bushe ninshi yacibaletela uku?,What brought them here?,0.7865971316716299
Fadma ali na ifinso fibili.,Fadma is a two-faced woman.,0.7762697383222115
Inshita yakwe naifika.,His time has come.,0.7922677301901149
Bushe finshi filecitika pakati ka uyu umwaume no mwanakashi?,What's going on between these two?,0.8388014510869826
Nalembwa mwishina lyandi.,It is registered in my name.,0.7709311230001527
Nabobene tabalefwaya ukwikala pa ng'anda.,"They, too, don't want to stay at home.",0.8886081122029043
Umulilo wa ambuka mwibala.,A fire broke out in the fields.,0.7780406066719826
Balelolela afume mung'anda.,They're waiting for him to come out of the house.,0.7881209683566687
Alebomba lintu ali umwaice.,He was working when he was young.,0.7992964054046179
Bushe ninshi lesa obe eshile mu mutende?,Has your god come in peace?,0.8432065544445884
Alwile mu Egupiti.,He fought in Egypt.,0.8006831012775536
Bushe wali kucisankano na nkashi yobe?,Did you go to the market with your sister?,0.7755314699253897
Nacilota iciloto ca kubwekelamo ku calo cankwe.,I had a dream I went back to my country.,0.7870096271456062
Bushe ninshi baishila ku Algeria?,Why did they come to Algeria?,0.7980484752100729
Tabalefwaya ukwisa naifwe.,They did not want to go with us.,0.7817101086338141
Cilabushiku bwalikwata ukupwa.,Every day has its end.,0.8049624566252781
Bushe cibomba shani ici cimashini?,How do they operate this machine?,0.7967034644971858
Nacibutusha saana icitunshitunshi.,You sped up the movie.,0.77187815851487
"Tinhinane ekala mu musumba wa Athni, uwalumbuka mumabwe-mabwe na kalemba wa buku, Mouloud Mammeri.","Tinhinane lives in Ath Yenni, which is famous for its jewelry and its writer Mouloud Mammeri.",0.8285232733500557
Emulimo tubomba ukushitisha na ukushitisha ing'ombe.,We do the buying and selling of oxen.,0.7907218424270305
Twafikilisha ifyo twalekwanisha.,We accomplished what we were capable of.,0.7945843921519392
Ala alitemwa ukutamba akasuba uko kaleingila.,She loves watching the sun go down.,0.7831589132485529
Twaibukisha ifyalecitika akale.,We recalled the past events.,0.8673738867185322
Alefwaisha ukumona umutemwikwa wakwe.,She's eager to meet her sweetheart.,0.8707261725666299
Kambi nako ifiibi nafisalwa.,Elsewhere the doors are closed.,0.8387269846617006
Bushe ninshi balefwaila ukwiminina apa?,Why do they want to stop here?,0.8029996132766221
Bushe waliyapo ku Tehran?,Have you ever been to tehran?,0.7986721965700619
Youba alemoneka uwafulwa pamenso.,Youba seems angry.,0.8193706364007008
Apuleius alemba ati The Golden Ass.,Apuleius wrote “The Golden Ass”.,0.7984682370239504
Bawishi bali abapamfiwa munshita yacungulo.,Dad is active in the evening.,0.7869162829174173
ukulwala kwandi takwaba umuti,My illness has no cure.,0.7752596436032869
Bushe umulume wakwe ninani?,Who is her husband?,0.823917487293616
Alemona kwati ifyuma fyakwe efili na umutengo.,He thinks only his possessions have value.,0.7709311230001527
Youba nakwata akampepo akanoono.,Youba has a little fever.,0.779034833784717
Aba abantu bafwile ukwalula imitontonkanishishe nomba.,They must modify their thoughts now.,0.782256247636946
Pancende bali pacitikile ubusanso ubukalamba.,A disaster happened there.,0.7799170467401733
Bushe pa ng'anda bamwita shani?,What do they call him at home?,0.8296181320293275
Imbushi shilenwa amenshi.,The goats drank water.,0.9040424974600758
Katwishi ngabalaibukisha fyonse ifyacitike.,I wonder if they will remember everything that happened.,0.7863253754722161
Bushe ninshi taulesambililapo amasambililo?,Why aren't you learning the lessons?,0.7753858277523791
Inonshita shilya shaliwama nganshi.,Those days were pleasant.,0.8095611114601396
Nafumya icitabo icipya.,He released a new book.,0.8448300495605144
Bushe nibanani bekala na ine ubushiku ubu?,Who will stay with me this night?,0.7764641399138816
Uku uko ndeya kutali saana.,My destination is distant.,0.7989842340763177
Bushe bacikubepa?,Were you fooled?,0.806273687668328
mailo nkesa ku laibrare na iwe.,Tomorrow I will go to the library with you.,0.7775147547132288
Bushe finshi acibomfya pakwiminika inkoloko yakwe?,What did he use to set his watch?,0.7739484621030632
Bushe cilemoneka shani ati antenna mu ci-Romania?,How do you write an antenna in romanian?,0.7831862331416993
"Nga waishiba ukutila nalabako, unjebukishe.","If you realize I'm forgetting, make me remember.",0.7865459233692137
talefwaya ukwisula amenso,He does not want to open his eyes.,0.8486889771615039
Bushe nibanani balelandapo?,Who is calling you?,0.7864435167653075
Bushe nicinshi asangile Nikola Tesla?,What did Nikola Tesla invent?,0.8575198671352934
Umulumendo naima mu muulu elyo aipusha ba wishi icipusho.,The boy got up and asked a question to his dad.,0.7843981472699593
Alemoneka alitemwa ifikansa fyacalo.,He loves politics.,0.7782159696788807
Muli ici icitabo muli abantu babili.,There are two characters in this novel.,0.774704640315633
Djafar alebebila inkoko.,Djafar is stealing chickens.,0.869239385952219
Bushe ulefwaya ukusambilila ukwimba?,Do you want to learn to sing?,0.7766067443656874
Bushe finshi twingasanga mukati?,What can we find inside?,0.7849089933174916
Amaka yakwiminina nayapwa.,The power to continue is exhausted.,0.787561416742414
Bushe mwateya umupila wakuminwe uyu mulungu wafumineko?,Did you play handball last week?,0.8774363474916729
Cishinka ico wasosa mune.,Be authentic!,0.7953685784124228
Takuli nangu umo uulefwaya ukulya.,No one wishes to eat.,0.7869556948773356
Mayasas aletamba icitunshitunshi.,Mayasas is watching a movie.,0.8094293536582833
Ukunwa amenshi ayengi saana kulalenga umuntu aba no bumi ubusuma.,Drinking a lot of water is good for one's health.,0.7810010202886303
Uleya ku Budapest.,You're going to Budapest.,0.7716089924335542
Bushe emulimo obe uyu?,Is this your job?,0.7772811722699631
Imikalile yandi tailemoneka iya anguka.,My life was not easy.,0.7725079592598539
Bushe ulelolela abakwisa mukutandala?,Are you waiting for guests?,0.7809097618198582
Bushe bacibwekela ku Boudouaou?,Did they return to Boudouaou?,0.8703011170844375
Abengi abantu balaya ku laibrare mukubelenga.,Many people go to the library to study.,0.8280581711771604
Bushe uyu musumba wa Ouagadougou ulemoneka kwati ulemoneka Shani?,Where is Ouagadougou located?,0.7815096539279649
Bushe ukusefya kulebako lisa?,When will the celebration take place?,0.7743883300786083
Bushe iyi koti yabanani?,Who owns this coat?,0.7961996775218835
Calilenga umushumba wa ndalama.,She became a slave to money.,0.7759329016460456
Imfula ileloka pakati ka lusuba.,It's raining in the middle of summer.,0.7859316719965924
Ukusekelela kulaleta ubumi bwapya.,Some smiles bring life back.,0.7807044750678955
Naishiba ukuti inshiku shakwe shili ishapendwa.,He knows that his days are numbered.,0.7828312188458579
Mulandu nshi taulemonekela kwati ulefwaya ukubwekelamo?,Why don't you want to go back there?,0.834770068325431
"Abantu balandafye kukanwa, temiminwe iyo.","People talk with their mouths, not their hands.",0.8645831354918224
Natuposela amabwe.,He threw stones at us.,0.7974425540248148
Endesha mu musumba wa Tinghir.,Visite Tinghir.,0.786750776583336
"Benaï Ouali, Amar Ould-Hamouda na Mbarek Aït Menguellet balifwila icinso ca kabilly.","Benaï Ouali, Amar Ould-Hamouda and Mbarek Aït Menguellet died for Kabylie.",0.8289309878122076
Abantu tabaumfwikishe ifyo nacilanda.,People didn't understand what I said.,0.8403045524755962
Lounes Matoub bamwipaya mu 1998.,Lounes Matoub was killed in 1998.,0.8776527493765035
Tiziri acikubepa.,Tiziri lied to you.,0.820438216065684
Tom alefwaya ukuya ku kabylia.,Tom wants to go to Kabylia.,0.8506804196973271
Yidir aleshitisha ubunga bwa ngano mucisankano.,Yidir is selling wheat in the market.,0.8317321736674291
Bushe fyonse filifye bwino?,It is all good?,0.8436391820145691
Naikata inkunda,He seized a pigeon.,0.7712323221982079
Kasi atumine amashiwi kuli Kaisa.,Kasi sent a message to Kaisa.,0.8300822673868249
Alemoneka alitemwa ululimi lwa ci-Kabayli.,She likes his Kabyle language.,0.7854201720579113
Bushe nibanani balaala na ine ubushiku ubu?,Who will sleep with me tonight?,0.7730884831992343
talefwaya na ukutusha,He does not want to rest.,0.8274115009025538
Jugurtha kale ayamba ukulwa na Roma imyaka cine lubali.,Jugurtha had been fighting Rome for 7 years.,0.792884901394824
Bushe finshi engalandapo?,What can she say about them?,0.8491495467317186
Nabafulwa ubutungulushi bwa Algeria.,He hates the Algerian authority.,0.823443105212432
Bushe wacilala nabanani ubu bushiku?,Who did you spend the night with last night?,0.8089025489081868
Bushe ni kwisa waile mu kwangala?,Where are you off to recently?,0.7877012703251671
Bushe uleya kusukulu lya masambililo yakalamba?,Are you going to college?,0.7994971454199526
Cungulo bushiku alatapilila amaluba.,She gives water to the flowers every evening.,0.7769017330916226
Alenwa amanenekela.,He drank tar.,0.8202601956861663
Bushe mune uleisa naena lelo?,Are you coming with you today!,0.8209725335183455
Mulandu nshi taulefwaila ukuti nkwate mulomo?,Why don't you want me to kiss you?,0.7938289422523302
Kanshi mwaciya ku Ouarzazat?,So you went to Ouarzazat.,0.8015276603411295
Alewamya umuputule wakwe.,He was tidying up his room.,0.8193706364007008
naine nipanganda,I too am at home.,0.8026076193311369
Bushe mucele wabumi nicinshi?,What is the salt of the life?,0.8341453149351813
Cilepala kwati icalo nacipilibuka.,It seems like the world is turned upside down.,0.7877245816700129
Bushe pali efyo balefwaya ukushita mumaliketi?,Do they want to buy something from the market?,0.8022904367508942
Bushe wacilawamya icilolani ici?,Did you clean the mirror?,0.8050934873117519
Umulilo nausalangana muciswebebe.,Fire spread in the wilderness.,0.8491725760759742
nacilanwa amenshi ayatalala,I drank cold water.,0.8044647512583611
Tiziri musuma saana umukashana uyu.,Tiziri is a very beautiful girl.,0.7994785487628963
Bushe nibanani baleya mukulapilibulo?,Who is going to translate?,0.8083572958812265
Abana besukulu banakashi bali mumuputule wakusambililamo.,The female pupils are in the lecture room.,0.8161762130223398
Aksil ni shing'anga.,Aksil is a doctor.,0.8310104999580725
Bushe walipitulukamo mumupila wakuminwe umulungu wafumineko?,Did you practice handball the week before?,0.8399490292413251
Bali kuli Ahnif.,They went to Ahnif.,0.7708558358389797
Afyelwe ubushiku bwalekelesha mu mwenshi wa Kukulyo.,Her birth took place on the last day of February.,0.811874164761662
Talelangisha abantu amafya akwete.,She does not show her problems to people.,0.8074556181008563
Mary alefwaya ukumona abantu aba ku kabangali.,Mary wants to see Kabylia.,0.801563241391909
"Imikate nga yalikaba, balabikapo amafuta ya miolife.","When Kabyle bread is hot, olive oil is added.",0.820466335156386
Tailishiba icitemwiko.,He has never known love.,0.7971138122911803
balefwaya ukusambilila ukwimba,They want to learn to sing.,0.7814127469068367
Insolokoto shonse mumuputule nabashisala.,All the windows in the rooms are closed.,0.7927307554907459
Icintu cimo kuti calenga icilembo icipya.,An event can create a new text.,0.7827220061878832
"Abantu balashita amayanda, naine ndalashita ifitabo.","People get houses, I get books.",0.790035752381268
Bushe bamushikile kwisa?,Where is he buried?,0.819070628848161
Bacibutukila kucaalo ca India.,They ran to india.,0.878555755652009
Alemoneka kwati aletuseka.,He made fun of us.,0.8155565282867179
Bawishi bali mumuputule wakwipikilamo baleipika ifyakulya.,Dad cooks in the kitchen.,0.7871264872090891
Alemoneka alitemwa ululimi lwa ci-Kabayli.,He likes his Kabyle language.,0.8111966403833774
Bacibutukila kuli Ismail.,They ran to at isma'il.,0.7927837013712857
Luiz taile kusukulu bulya bushiku.,"That day, Lwiz did not go to school.",0.8223098439265274
Katwishi ngayalapilibuka nangula iyo.,I wonder if he will regret it or not.,0.8200567841392782
Nshaciyumfwa uko balepita.,I didn't hear their passage.,0.8184376361850532
Alelila namaka yakwe yonse.,She cries with all her might.,0.8181268763228055
Bushe ninshi aba Maya bacitila ifi?,Why did Mayas do this?,0.7927664894376437
Ilyashi lyakwe nalyo nalipwa.,Her story is over.,0.8173363769125646
Mwishikulu wandi acisa mukumona mailo mukasuba.,My granddaughter came to see me yesterday afternoon.,0.827007589999714
Bushe pali efyo washita mu maliketi?,Have you bought something from the market?,0.8048314592572519
Amasanso ya mucalo.,The troubles of the world.,0.8211507207320423
talefwaya ukucita ifyo ndemoba,He does not want to do what I say.,0.8212398166038679
Ine nshilemusuminisha ukwisa mupepi na ine.,I don't permit him to come close to me.,0.7862241105693483
Umulilo nausakalala mucibansa cesu.,The fire spread through our field.,0.8279503597670094
Insansa shandi nashimoneka.,My happiness has begun.,0.7964913079480926
Bushe cinshi waipushila ili ilipusho?,Why did you ask this question?,0.8194937425721727
"Ngawalibweshapo ifyo wacitwala mailo, kuti waisanga ifyo wingatwala lelo.","If you brought back what you took yesterday, you would find what you could take today.",0.7728713632751476
Yidir ni kafundisha pe sukulu lyesu.,Yidir is a teacher at our school.,0.7753858277523791
Lelo naya mukutandala ku Tatoeba. Kale nacitapo.,Today I visited Tatoeba. I hadn't done so for a long while.,0.7849089933174916
Emukwai kwena balasuminisha imbushi shabo ukulya mwibala lyesu ili.,She lets her goats graze in our field.,0.8033799110896885
Bushe mune uleya mukuya mukuya ku Batna?,Are you going to travel to Batna?,0.8050934873117519
Bushe alalandapo fimo?,Will he say something?,0.7839514370213958
Katwishi ngawalaibukishapo ifintu ifyalecitika akale.,I wonder if you will reminisce about past events.,0.7995110842613901
Nalitandala saana mu France ilyo nali umwaice.,I had been wandering a lot in France when I was young.,0.776522479141093
Djafar taishiba ukulemba bwino bwino.,Djafar doesn't know how to write correctly.,0.8269708794851404
